Area Code,State,Market,Market Size,Profit,Margin,Sales,COGS,Total Expenses,Marketing,Inventory,Budget Profit,Budget COGS,Budget Margin,Budget Sales,ProductId,Date,Product Type,Product,Type,Year,Month,Day,Predicted_Sales
573,8,0,1,1.0,48.0,85.0,38.0,44.0,14.0,248.0,0.0,30.0,40.0,70.0,13,2011-01-08,3,9,1,2011,1,8,95.817566
573,8,0,1,48.0,73.0,123.0,50.0,25.0,14.0,821.0,70.0,50.0,90.0,140.0,5,2010-01-01,1,2,1,2010,1,1,113.202614
573,8,0,1,48.0,73.0,123.0,50.0,25.0,14.0,814.0,70.0,50.0,90.0,140.0,5,2010-01-02,1,2,1,2010,1,2,114.64528
573,8,0,1,47.0,72.0,121.0,49.0,25.0,13.0,809.0,70.0,50.0,90.0,140.0,5,2010-01-03,1,2,1,2010,1,3,114.87187
573,8,0,1,32.0,52.0,87.0,35.0,20.0,9.0,894.0,40.0,40.0,60.0,100.0,5,2010-01-07,1,2,1,2010,1,7,106.219025
573,8,0,1,75.0,73.0,138.0,50.0,26.0,14.0,821.0,70.0,50.0,90.0,140.0,5,2011-01-01,1,2,1,2011,1,1,121.935555
573,8,0,1,70.0,72.0,129.0,49.0,25.0,13.0,809.0,70.0,50.0,90.0,140.0,5,2011-01-03,1,2,1,2011,1,3,119.31288
573,8,0,1,61.0,64.0,115.0,44.0,23.0,12.0,886.0,50.0,50.0,70.0,120.0,5,2011-01-09,1,2,1,2011,1,9,116.96586
573,8,0,1,53.0,59.0,106.0,40.0,23.0,11.0,881.0,90.0,50.0,90.0,140.0,5,2011-01-10,1,2,1,2011,1,10,117.29517
573,8,0,1,76.0,78.0,141.0,54.0,27.0,15.0,885.0,80.0,60.0,100.0,160.0,5,2011-01-11,1,2,1,2011,1,11,113.61812
573,8,0,1,71.0,73.0,131.0,50.0,25.0,14.0,898.0,70.0,60.0,90.0,150.0,5,2011-01-12,1,2,1,2011,1,12,116.76792
573,8,0,1,38.0,61.0,103.0,42.0,23.0,11.0,771.0,60.0,40.0,80.0,120.0,6,2010-01-02,1,6,0,2010,1,2,96.2066
573,8,0,1,44.0,67.0,112.0,45.0,23.0,12.0,777.0,60.0,50.0,80.0,130.0,6,2010-01-04,1,6,0,2010,1,4,113.025856
573,8,0,1,31.0,53.0,89.0,36.0,22.0,10.0,828.0,40.0,40.0,60.0,100.0,6,2010-01-06,1,6,0,2010,1,6,96.61179
573,8,0,1,70.0,68.0,128.0,46.0,24.0,12.0,777.0,60.0,50.0,80.0,130.0,6,2011-01-01,1,6,0,2011,1,1,111.42351
573,8,0,1,67.0,70.0,126.0,48.0,25.0,13.0,766.0,60.0,50.0,80.0,130.0,6,2011-01-03,1,6,0,2011,1,3,114.460884
573,8,0,1,65.0,67.0,119.0,45.0,23.0,12.0,777.0,60.0,50.0,80.0,130.0,6,2011-01-04,1,6,0,2011,1,4,113.34405
573,8,0,1,39.0,48.0,79.0,32.0,19.0,8.0,841.0,50.0,30.0,60.0,90.0,6,2011-01-08,1,6,0,2011,1,8,112.95074
573,8,0,1,-11.0,53.0,90.0,37.0,64.0,34.0,261.0,0.0,30.0,40.0,70.0,8,2010-01-01,2,3,0,2010,1,1,119.75637
573,8,0,1,-6.0,64.0,109.0,45.0,70.0,41.0,320.0,30.0,20.0,60.0,80.0,8,2010-01-10,2,3,0,2010,1,10,128.77454
573,8,0,1,-8.0,62.0,106.0,44.0,70.0,40.0,325.0,0.0,40.0,50.0,90.0,8,2010-01-11,2,3,0,2010,1,11,123.40085
573,8,0,1,-17.0,53.0,101.0,37.0,67.0,34.0,261.0,0.0,30.0,40.0,70.0,8,2011-01-01,2,3,0,2011,1,1,135.00735
573,8,0,1,-12.0,61.0,111.0,43.0,69.0,39.0,256.0,10.0,30.0,60.0,90.0,8,2011-01-02,2,3,0,2011,1,2,134.97948
573,8,0,1,-9.0,64.0,116.0,45.0,70.0,41.0,320.0,30.0,20.0,60.0,80.0,8,2011-01-10,2,3,0,2011,1,10,150.68175
573,8,0,1,-41.0,19.0,139.0,120.0,60.0,37.0,1439.0,-20.0,100.0,20.0,120.0,9,2010-01-08,2,10,0,2010,1,8,139.97012
573,8,0,1,-26.0,23.0,109.0,86.0,49.0,26.0,1698.0,10.0,60.0,20.0,80.0,9,2010-01-10,2,10,0,2010,1,10,115.07562
573,8,0,1,-9.0,40.0,122.0,82.0,49.0,25.0,1804.0,0.0,70.0,40.0,110.0,9,2010-01-11,2,10,0,2010,1,11,112.08835
573,8,0,1,16.0,68.0,160.0,92.0,52.0,28.0,1898.0,20.0,80.0,60.0,140.0,9,2010-01-12,2,10,0,2010,1,12,138.2187
573,8,0,1,-47.0,18.0,109.0,84.0,50.0,26.0,625.0,-20.0,70.0,10.0,80.0,9,2011-01-02,2,10,0,2011,1,2,119.85007
573,8,0,1,-65.0,11.0,123.0,104.0,55.0,32.0,1574.0,-10.0,80.0,20.0,100.0,9,2011-01-09,2,10,0,2011,1,9,133.47081
573,8,0,1,11.0,51.0,89.0,38.0,40.0,12.0,256.0,10.0,30.0,40.0,70.0,11,2010-01-12,3,5,1,2010,1,12,89.9434
573,8,0,1,14.0,47.0,92.0,35.0,40.0,11.0,196.0,10.0,30.0,40.0,70.0,11,2011-01-01,3,5,1,2011,1,1,107.23273
573,8,0,1,26.0,60.0,104.0,45.0,38.0,14.0,253.0,30.0,30.0,60.0,90.0,11,2011-01-08,3,5,1,2011,1,8,124.623825
573,8,0,1,19.0,52.0,97.0,39.0,39.0,12.0,248.0,20.0,30.0,50.0,80.0,11,2011-01-09,3,5,1,2011,1,9,115.345894
573,8,0,1,-9.0,36.0,65.0,29.0,45.0,11.0,169.0,-10.0,20.0,30.0,50.0,12,2010-01-01,3,8,1,2010,1,1,70.061226
573,8,0,1,-3.0,43.0,78.0,35.0,46.0,13.0,204.0,-10.0,30.0,30.0,60.0,12,2010-01-06,3,8,1,2010,1,6,92.84838
573,8,0,1,-16.0,25.0,45.0,20.0,41.0,7.0,218.0,-10.0,10.0,20.0,30.0,12,2010-01-12,3,8,1,2010,1,12,78.77684
573,8,0,1,-10.0,38.0,72.0,30.0,45.0,11.0,165.0,-10.0,20.0,30.0,50.0,12,2011-01-02,3,8,1,2011,1,2,86.89329
573,8,0,1,-16.0,31.0,60.0,25.0,42.0,9.0,209.0,0.0,10.0,20.0,30.0,12,2011-01-10,3,8,1,2011,1,10,106.33185
573,8,0,1,-4.0,42.0,81.0,34.0,45.0,12.0,211.0,0.0,20.0,40.0,60.0,12,2011-01-11,3,8,1,2011,1,11,102.97248
580,14,2,1,29.0,56.0,100.0,44.0,27.0,14.0,623.0,50.0,50.0,70.0,120.0,2,2010-01-01,0,4,1,2010,1,1,95.60554
580,14,2,1,30.0,56.0,99.0,43.0,26.0,14.0,602.0,50.0,50.0,70.0,120.0,2,2010-01-05,0,4,1,2010,1,5,110.47015
580,14,2,1,28.0,53.0,94.0,41.0,25.0,13.0,592.0,40.0,50.0,60.0,110.0,2,2010-01-07,0,4,1,2010,1,7,124.42523
580,14,2,1,47.0,79.0,140.0,61.0,32.0,20.0,579.0,80.0,70.0,100.0,170.0,2,2010-01-09,0,4,1,2010,1,9,126.349
580,14,2,1,45.0,56.0,112.0,44.0,28.0,14.0,623.0,50.0,50.0,70.0,120.0,2,2011-01-01,0,4,1,2011,1,1,111.6183
580,14,2,1,39.0,53.0,93.0,41.0,23.0,13.0,592.0,40.0,50.0,60.0,110.0,2,2011-01-07,0,4,1,2011,1,7,122.258675
580,14,2,1,73.0,87.0,154.0,68.0,32.0,22.0,587.0,80.0,80.0,110.0,190.0,2,2011-01-08,0,4,1,2011,1,8,142.45155
580,14,2,1,70.0,79.0,149.0,61.0,32.0,20.0,579.0,80.0,70.0,100.0,170.0,2,2011-01-09,0,4,1,2011,1,9,137.70003
580,14,2,1,98.0,104.0,197.0,81.0,38.0,26.0,551.0,100.0,90.0,130.0,220.0,2,2011-01-12,0,4,1,2011,1,12,134.21034
580,14,2,1,28.0,48.0,80.0,32.0,20.0,8.0,821.0,50.0,40.0,60.0,100.0,3,2010-01-01,0,7,0,2010,1,1,80.25705
580,14,2,1,23.0,43.0,72.0,29.0,20.0,8.0,862.0,50.0,30.0,60.0,90.0,3,2010-01-09,0,7,0,2010,1,9,86.91282
580,14,2,1,30.0,52.0,88.0,36.0,22.0,10.0,862.0,40.0,40.0,60.0,100.0,3,2010-01-11,0,7,0,2010,1,11,85.23837
580,14,2,1,28.0,49.0,82.0,33.0,21.0,9.0,870.0,50.0,30.0,60.0,90.0,3,2010-01-12,0,7,0,2010,1,12,85.64248
580,14,2,1,43.0,48.0,85.0,32.0,19.0,8.0,817.0,50.0,40.0,60.0,100.0,3,2011-01-02,0,7,0,2011,1,2,93.46681
580,14,2,1,37.0,45.0,80.0,30.0,20.0,8.0,820.0,50.0,30.0,60.0,90.0,3,2011-01-04,0,7,0,2011,1,4,98.00826
580,14,2,1,34.0,43.0,77.0,29.0,20.0,8.0,862.0,50.0,30.0,60.0,90.0,3,2011-01-09,0,7,0,2011,1,9,100.82862
580,14,2,1,45.0,52.0,94.0,36.0,22.0,10.0,862.0,40.0,40.0,60.0,100.0,3,2011-01-11,0,7,0,2011,1,11,99.15416
580,14,2,1,16.0,32.0,53.0,21.0,16.0,5.0,454.0,30.0,10.0,30.0,40.0,5,2010-01-04,1,2,1,2010,1,4,96.814804
580,14,2,1,13.0,30.0,50.0,20.0,17.0,5.0,482.0,30.0,10.0,30.0,40.0,5,2010-01-09,1,2,1,2010,1,9,99.814026
580,14,2,1,24.0,44.0,73.0,29.0,20.0,8.0,490.0,20.0,20.0,30.0,50.0,5,2010-01-12,1,2,1,2010,1,12,96.977325
580,14,2,1,44.0,48.0,90.0,32.0,21.0,8.0,456.0,40.0,20.0,40.0,60.0,5,2011-01-01,1,2,1,2011,1,1,101.144684
580,14,2,1,25.0,34.0,60.0,22.0,17.0,6.0,452.0,30.0,10.0,30.0,40.0,5,2011-01-02,1,2,1,2011,1,2,98.6998
580,14,2,1,22.0,32.0,56.0,21.0,17.0,5.0,449.0,30.0,10.0,30.0,40.0,5,2011-01-03,1,2,1,2011,1,3,96.603134
580,14,2,1,14.0,25.0,41.0,16.0,14.0,4.0,484.0,20.0,10.0,20.0,30.0,5,2011-01-08,1,2,1,2011,1,8,117.13156
580,14,2,1,19.0,30.0,53.0,20.0,17.0,5.0,482.0,30.0,10.0,30.0,40.0,5,2011-01-09,1,2,1,2011,1,9,109.93542
580,14,2,1,22.0,32.0,56.0,21.0,17.0,5.0,480.0,30.0,0.0,30.0,30.0,5,2011-01-10,1,2,1,2011,1,10,110.69419
580,14,2,1,43.0,48.0,85.0,32.0,19.0,8.0,482.0,30.0,20.0,40.0,60.0,5,2011-01-11,1,2,1,2011,1,11,107.852554
580,14,2,1,36.0,44.0,78.0,29.0,20.0,8.0,490.0,20.0,20.0,30.0,50.0,5,2011-01-12,1,2,1,2011,1,12,107.098724
580,14,2,1,68.0,126.0,210.0,84.0,58.0,27.0,632.0,70.0,70.0,110.0,180.0,6,2010-01-03,1,6,0,2010,1,3,217.27867
580,14,2,1,74.0,134.0,222.0,88.0,60.0,29.0,653.0,80.0,70.0,120.0,190.0,6,2010-01-04,1,6,0,2010,1,4,226.79889
580,14,2,1,103.0,172.0,286.0,114.0,69.0,37.0,822.0,100.0,90.0,150.0,240.0,6,2010-01-07,1,6,0,2010,1,7,240.02953
580,14,2,1,87.0,150.0,249.0,99.0,63.0,32.0,798.0,80.0,80.0,130.0,210.0,6,2010-01-09,1,6,0,2010,1,9,227.9749
580,14,2,1,101.0,126.0,224.0,84.0,58.0,27.0,632.0,70.0,70.0,110.0,180.0,6,2011-01-03,1,6,0,2011,1,3,229.1172
580,14,2,1,109.0,141.0,233.0,94.0,58.0,31.0,697.0,80.0,80.0,120.0,200.0,6,2011-01-05,1,6,0,2011,1,5,229.92847
580,14,2,1,142.0,172.0,283.0,114.0,64.0,37.0,810.0,100.0,90.0,150.0,240.0,6,2011-01-08,1,6,0,2011,1,8,249.83656
580,14,2,1,92.0,119.0,210.0,78.0,57.0,25.0,798.0,40.0,60.0,90.0,150.0,6,2011-01-11,1,6,0,2011,1,11,232.30568
580,14,2,1,13.0,66.0,120.0,54.0,53.0,20.0,301.0,20.0,50.0,60.0,110.0,8,2010-01-03,2,3,0,2010,1,3,112.228966
580,14,2,1,15.0,70.0,127.0,57.0,55.0,21.0,313.0,30.0,50.0,70.0,120.0,8,2010-01-04,2,3,0,2010,1,4,121.61854
580,14,2,1,20.0,77.0,140.0,63.0,57.0,23.0,397.0,20.0,60.0,70.0,130.0,8,2010-01-08,2,3,0,2010,1,8,139.23483
580,14,2,1,24.0,82.0,149.0,67.0,58.0,25.0,391.0,30.0,60.0,80.0,140.0,8,2010-01-09,2,3,0,2010,1,9,126.85822
580,14,2,1,16.0,65.0,126.0,53.0,54.0,20.0,306.0,20.0,50.0,60.0,110.0,8,2011-01-02,2,3,0,2011,1,2,119.74732
580,14,2,1,26.0,74.0,132.0,59.0,51.0,22.0,377.0,30.0,50.0,80.0,130.0,8,2011-01-06,2,3,0,2011,1,6,131.25752
580,14,2,1,26.0,74.0,132.0,59.0,51.0,22.0,403.0,30.0,50.0,80.0,130.0,8,2011-01-07,2,3,0,2011,1,7,135.92268
580,14,2,1,36.0,82.0,159.0,67.0,58.0,25.0,391.0,30.0,60.0,80.0,140.0,8,2011-01-09,2,3,0,2011,1,9,139.10863
580,14,2,1,24.0,70.0,134.0,56.0,54.0,21.0,385.0,50.0,40.0,70.0,110.0,8,2011-01-10,2,3,0,2011,1,10,139.01779
580,14,2,1,19.0,67.0,129.0,54.0,54.0,20.0,391.0,20.0,50.0,60.0,110.0,8,2011-01-11,2,3,0,2011,1,11,134.7117
580,14,2,1,10.0,111.0,190.0,79.0,101.0,72.0,551.0,30.0,70.0,110.0,180.0,9,2010-01-01,2,10,0,2010,1,1,200.60228
580,14,2,1,25.0,154.0,264.0,110.0,129.0,100.0,665.0,40.0,100.0,150.0,250.0,9,2010-01-06,2,10,0,2010,1,6,247.2338
580,14,2,1,34.0,184.0,317.0,133.0,150.0,120.0,705.0,60.0,120.0,190.0,310.0,9,2010-01-08,2,10,0,2010,1,8,258.2575
580,14,2,1,16.0,130.0,223.0,93.0,114.0,84.0,692.0,40.0,80.0,130.0,210.0,9,2010-01-09,2,10,0,2010,1,9,241.2754
580,14,2,1,15.0,130.0,224.0,94.0,115.0,85.0,694.0,20.0,80.0,120.0,200.0,9,2010-01-11,2,10,0,2010,1,11,238.89224
580,14,2,1,20.0,145.0,250.0,105.0,125.0,95.0,716.0,30.0,90.0,140.0,230.0,9,2010-01-12,2,10,0,2010,1,12,250.80945
580,14,2,1,23.0,129.0,219.0,92.0,104.0,83.0,599.0,40.0,80.0,130.0,210.0,9,2011-01-05,2,10,0,2011,1,5,236.22903
580,14,2,1,30.0,145.0,266.0,105.0,125.0,95.0,716.0,30.0,90.0,140.0,230.0,9,2011-01-12,2,10,0,2011,1,12,258.6433
580,14,2,1,128.0,195.0,336.0,141.0,67.0,43.0,-942.0,110.0,120.0,160.0,280.0,4,2010-01-07,1,1,1,2010,1,7,245.4331
580,14,2,1,82.0,134.0,230.0,96.0,52.0,29.0,-1555.0,80.0,80.0,110.0,190.0,4,2010-01-09,1,1,1,2010,1,9,223.25446
580,14,2,1,104.0,120.0,220.0,86.0,50.0,26.0,300.0,70.0,70.0,100.0,170.0,4,2011-01-02,1,1,1,2011,1,2,213.69975
580,14,2,1,145.0,155.0,285.0,112.0,57.0,34.0,-120.0,90.0,90.0,130.0,220.0,4,2011-01-04,1,1,1,2011,1,4,241.46689
585,12,1,0,295.0,454.0,756.0,302.0,159.0,105.0,2250.0,300.0,280.0,430.0,710.0,2,2010-01-05,0,4,1,2010,1,5,747.493
585,12,1,0,77.0,79.0,142.0,54.0,27.0,15.0,601.0,60.0,50.0,80.0,130.0,13,2011-01-12,3,9,1,2011,1,12,174.11554
585,12,1,0,-203.0,-60.0,61.0,121.0,143.0,110.0,901.0,-190.0,110.0,-60.0,50.0,5,2010-01-02,1,2,1,2010,1,2,73.2414
585,12,1,0,-197.0,-53.0,68.0,121.0,144.0,110.0,2932.0,-180.0,110.0,-50.0,60.0,5,2010-01-09,1,2,1,2010,1,9,88.526985
585,12,1,0,-301.0,-60.0,65.0,121.0,143.0,110.0,901.0,-190.0,110.0,-60.0,50.0,5,2011-01-02,1,2,1,2011,1,2,81.168686
585,12,1,0,191.0,258.0,547.0,255.0,129.0,96.0,1622.0,70.0,140.0,150.0,290.0,9,2011-01-10,2,10,0,2011,1,10,605.06067
585,12,1,0,303.0,331.0,614.0,245.0,127.0,93.0,1704.0,140.0,180.0,240.0,420.0,9,2011-01-11,2,10,0,2011,1,11,598.21265
585,12,1,0,105.0,145.0,245.0,100.0,40.0,28.0,822.0,130.0,100.0,160.0,260.0,11,2010-01-04,3,5,1,2010,1,4,246.0314
585,12,1,0,171.0,157.0,282.0,108.0,42.0,30.0,971.0,140.0,110.0,170.0,280.0,11,2011-01-10,3,5,1,2011,1,10,258.0047
585,12,1,0,135.0,126.0,227.0,87.0,35.0,24.0,756.0,110.0,90.0,140.0,230.0,12,2011-01-03,3,8,1,2011,1,3,241.3177
585,12,1,0,264.0,352.0,580.0,228.0,88.0,63.0,1402.0,280.0,210.0,350.0,560.0,7,2010-01-02,1,12,1,2010,1,2,548.1425
585,12,1,0,182.0,280.0,546.0,266.0,98.0,74.0,1355.0,190.0,250.0,280.0,530.0,7,2010-01-07,1,12,1,2010,1,7,570.02795
585,12,1,0,247.0,277.0,538.0,266.0,91.0,74.0,1319.0,190.0,250.0,280.0,530.0,7,2011-01-08,1,12,1,2011,1,8,571.71576
603,10,1,1,20.0,55.0,93.0,38.0,35.0,12.0,241.0,30.0,30.0,50.0,80.0,1,2010-01-01,0,0,1,2010,1,1,104.206184
603,10,1,1,25.0,60.0,101.0,41.0,35.0,13.0,236.0,40.0,30.0,60.0,90.0,1,2010-01-02,0,0,1,2010,1,2,106.120026
603,10,1,1,29.0,64.0,107.0,43.0,35.0,13.0,231.0,40.0,40.0,60.0,100.0,1,2010-01-03,0,0,1,2010,1,3,107.99787
603,10,1,1,33.0,72.0,121.0,49.0,39.0,15.0,241.0,40.0,40.0,70.0,110.0,1,2010-01-04,0,0,1,2010,1,4,121.3353
603,10,1,1,35.0,74.0,125.0,51.0,39.0,16.0,265.0,40.0,40.0,70.0,110.0,1,2010-01-05,0,0,1,2010,1,5,127.08117
603,10,1,1,41.0,82.0,138.0,56.0,41.0,17.0,302.0,50.0,50.0,80.0,130.0,1,2010-01-06,0,0,1,2010,1,6,131.43456
603,10,1,1,49.0,90.0,151.0,61.0,41.0,19.0,329.0,70.0,50.0,90.0,140.0,1,2010-01-07,0,0,1,2010,1,7,135.91882
603,10,1,1,48.0,90.0,151.0,61.0,42.0,19.0,322.0,70.0,50.0,90.0,140.0,1,2010-01-08,0,0,1,2010,1,8,135.10292
603,10,1,1,33.0,71.0,120.0,49.0,38.0,15.0,315.0,50.0,40.0,70.0,110.0,1,2010-01-09,0,0,1,2010,1,9,121.897934
603,10,1,1,33.0,71.0,120.0,49.0,38.0,15.0,310.0,60.0,30.0,60.0,90.0,1,2010-01-10,0,0,1,2010,1,10,120.0485
603,10,1,1,30.0,67.0,113.0,46.0,37.0,14.0,316.0,40.0,40.0,60.0,100.0,1,2010-01-11,0,0,1,2010,1,11,115.92849
603,10,1,1,37.0,75.0,127.0,52.0,38.0,16.0,327.0,50.0,40.0,70.0,110.0,1,2010-01-12,0,0,1,2010,1,12,119.47222
603,10,1,1,31.0,55.0,104.0,38.0,37.0,12.0,241.0,30.0,30.0,50.0,80.0,1,2011-01-01,0,0,1,2011,1,1,116.13758
603,10,1,1,37.0,60.0,108.0,41.0,35.0,13.0,236.0,40.0,30.0,60.0,90.0,1,2011-01-02,0,0,1,2011,1,2,115.20309
603,10,1,1,43.0,64.0,114.0,43.0,35.0,13.0,231.0,40.0,40.0,60.0,100.0,1,2011-01-03,0,0,1,2011,1,3,116.0603
603,10,1,1,49.0,72.0,129.0,49.0,39.0,15.0,241.0,40.0,40.0,70.0,110.0,1,2011-01-04,0,0,1,2011,1,4,124.79561
603,10,1,1,48.0,74.0,124.0,51.0,36.0,16.0,265.0,40.0,40.0,70.0,110.0,1,2011-01-05,0,0,1,2011,1,5,125.10261
603,10,1,1,57.0,82.0,137.0,56.0,38.0,17.0,302.0,50.0,50.0,80.0,130.0,1,2011-01-06,0,0,1,2011,1,6,128.7383
603,10,1,1,68.0,90.0,150.0,61.0,38.0,19.0,329.0,70.0,50.0,90.0,140.0,1,2011-01-07,0,0,1,2011,1,7,138.9962
603,10,1,1,66.0,90.0,150.0,61.0,39.0,19.0,322.0,70.0,50.0,90.0,140.0,1,2011-01-08,0,0,1,2011,1,8,148.60808
603,10,1,1,49.0,71.0,128.0,49.0,38.0,15.0,315.0,50.0,40.0,70.0,110.0,1,2011-01-09,0,0,1,2011,1,9,139.86223
603,10,1,1,49.0,71.0,128.0,49.0,38.0,15.0,310.0,60.0,30.0,60.0,90.0,1,2011-01-10,0,0,1,2011,1,10,138.01277
603,10,1,1,45.0,67.0,120.0,46.0,37.0,14.0,316.0,40.0,40.0,60.0,100.0,1,2011-01-11,0,0,1,2011,1,11,133.89272
603,10,1,1,55.0,75.0,135.0,52.0,38.0,16.0,327.0,50.0,40.0,70.0,110.0,1,2011-01-12,0,0,1,2011,1,12,137.4365
603,10,1,1,25.0,72.0,120.0,48.0,47.0,15.0,372.0,40.0,40.0,70.0,110.0,2,2010-01-01,0,4,1,2010,1,1,120.90804
603,10,1,1,23.0,69.0,114.0,45.0,46.0,14.0,366.0,30.0,40.0,60.0,100.0,2,2010-01-02,0,4,1,2010,1,2,122.14556
603,10,1,1,26.0,72.0,119.0,47.0,46.0,15.0,361.0,40.0,40.0,70.0,110.0,2,2010-01-03,0,4,1,2010,1,3,124.896614
603,10,1,1,27.0,75.0,125.0,50.0,48.0,16.0,372.0,40.0,40.0,70.0,110.0,2,2010-01-04,0,4,1,2010,1,4,136.39731
603,10,1,1,31.0,80.0,132.0,52.0,49.0,17.0,397.0,50.0,40.0,80.0,120.0,2,2010-01-05,0,4,1,2010,1,5,142.14444
603,10,1,1,42.0,94.0,156.0,62.0,52.0,20.0,436.0,60.0,50.0,90.0,140.0,2,2010-01-06,0,4,1,2010,1,6,151.05396
603,10,1,1,43.0,96.0,160.0,64.0,53.0,21.0,467.0,60.0,60.0,90.0,150.0,2,2010-01-07,0,4,1,2010,1,7,155.60179
603,10,1,1,44.0,96.0,160.0,64.0,52.0,21.0,460.0,60.0,60.0,90.0,150.0,2,2010-01-08,0,4,1,2010,1,8,154.56175
603,10,1,1,34.0,84.0,139.0,55.0,50.0,18.0,453.0,50.0,50.0,80.0,130.0,2,2010-01-09,0,4,1,2010,1,9,138.32727
603,10,1,1,24.0,69.0,114.0,45.0,45.0,14.0,447.0,50.0,30.0,60.0,90.0,2,2010-01-10,0,4,1,2010,1,10,134.49782
603,10,1,1,20.0,66.0,109.0,43.0,46.0,14.0,452.0,30.0,30.0,60.0,90.0,2,2010-01-11,0,4,1,2010,1,11,129.5424
603,10,1,1,28.0,74.0,122.0,48.0,46.0,15.0,462.0,30.0,40.0,60.0,100.0,2,2010-01-12,0,4,1,2010,1,12,134.4487
603,10,1,1,39.0,72.0,134.0,48.0,49.0,15.0,372.0,40.0,40.0,70.0,110.0,2,2011-01-01,0,4,1,2011,1,1,138.33943
603,10,1,1,34.0,69.0,121.0,45.0,46.0,14.0,366.0,30.0,40.0,60.0,100.0,2,2011-01-02,0,4,1,2011,1,2,135.92264
603,10,1,1,39.0,72.0,127.0,47.0,46.0,15.0,361.0,40.0,40.0,70.0,110.0,2,2011-01-03,0,4,1,2011,1,3,137.6531
603,10,1,1,40.0,75.0,133.0,50.0,48.0,16.0,372.0,40.0,40.0,70.0,110.0,2,2011-01-04,0,4,1,2011,1,4,141.3303
603,10,1,1,43.0,80.0,131.0,52.0,46.0,17.0,397.0,50.0,40.0,80.0,120.0,2,2011-01-05,0,4,1,2011,1,5,139.85847
603,10,1,1,58.0,94.0,155.0,62.0,48.0,20.0,436.0,60.0,50.0,90.0,140.0,2,2011-01-06,0,4,1,2011,1,6,149.35703
603,10,1,1,59.0,96.0,159.0,64.0,49.0,21.0,467.0,60.0,60.0,90.0,150.0,2,2011-01-07,0,4,1,2011,1,7,158.43341
603,10,1,1,61.0,96.0,159.0,64.0,48.0,21.0,460.0,60.0,60.0,90.0,150.0,2,2011-01-08,0,4,1,2011,1,8,167.82115
603,10,1,1,50.0,84.0,148.0,55.0,50.0,18.0,453.0,50.0,50.0,80.0,130.0,2,2011-01-09,0,4,1,2011,1,9,156.04582
603,10,1,1,36.0,69.0,121.0,45.0,45.0,14.0,447.0,50.0,30.0,60.0,90.0,2,2011-01-10,0,4,1,2011,1,10,152.21637
603,10,1,1,30.0,66.0,116.0,43.0,46.0,14.0,452.0,30.0,30.0,60.0,90.0,2,2011-01-11,0,4,1,2011,1,11,147.26096
603,10,1,1,42.0,74.0,130.0,48.0,46.0,15.0,462.0,30.0,40.0,60.0,100.0,2,2011-01-12,0,4,1,2011,1,12,152.16725
603,10,1,1,11.0,26.0,43.0,17.0,15.0,4.0,777.0,20.0,10.0,30.0,40.0,13,2010-01-01,3,9,1,2010,1,1,31.562582
603,10,1,1,32.0,43.0,43.0,0.0,11.0,0.0,774.0,30.0,0.0,40.0,40.0,13,2010-01-02,3,9,1,2010,1,2,33.44375
603,10,1,1,32.0,43.0,43.0,0.0,11.0,0.0,731.0,30.0,0.0,40.0,40.0,13,2010-01-03,3,9,1,2010,1,3,33.553738
603,10,1,1,32.0,43.0,43.0,0.0,11.0,0.0,688.0,30.0,0.0,40.0,40.0,13,2010-01-04,3,9,1,2010,1,4,37.93031
603,10,1,1,32.0,43.0,43.0,0.0,11.0,0.0,645.0,30.0,0.0,40.0,40.0,13,2010-01-05,3,9,1,2010,1,5,44.200687
603,10,1,1,32.0,43.0,43.0,0.0,11.0,0.0,602.0,30.0,0.0,40.0,40.0,13,2010-01-06,3,9,1,2010,1,6,48.906555
603,10,1,1,31.0,43.0,43.0,0.0,12.0,0.0,559.0,30.0,0.0,40.0,40.0,13,2010-01-07,3,9,1,2010,1,7,53.65743
603,10,1,1,31.0,43.0,43.0,0.0,12.0,0.0,516.0,30.0,0.0,40.0,40.0,13,2010-01-08,3,9,1,2010,1,8,52.647568
603,10,1,1,31.0,43.0,43.0,0.0,12.0,0.0,473.0,30.0,0.0,40.0,40.0,13,2010-01-09,3,9,1,2010,1,9,39.98901
603,10,1,1,32.0,43.0,43.0,0.0,11.0,0.0,430.0,40.0,0.0,40.0,40.0,13,2010-01-10,3,9,1,2010,1,10,38.418552
603,10,1,1,32.0,43.0,43.0,0.0,11.0,0.0,387.0,30.0,0.0,40.0,40.0,13,2010-01-11,3,9,1,2010,1,11,31.7407
603,10,1,1,32.0,43.0,43.0,0.0,11.0,0.0,344.0,30.0,0.0,40.0,40.0,13,2010-01-12,3,9,1,2010,1,12,40.287464
603,10,1,1,17.0,26.0,48.0,17.0,16.0,4.0,777.0,20.0,10.0,30.0,40.0,13,2011-01-01,3,9,1,2011,1,1,43.120316
603,10,1,1,47.0,43.0,46.0,0.0,11.0,0.0,774.0,30.0,0.0,40.0,40.0,13,2011-01-02,3,9,1,2011,1,2,41.263268
603,10,1,1,47.0,43.0,46.0,0.0,11.0,0.0,731.0,30.0,0.0,40.0,40.0,13,2011-01-03,3,9,1,2011,1,3,40.35262
603,10,1,1,47.0,43.0,46.0,0.0,11.0,0.0,688.0,30.0,0.0,40.0,40.0,13,2011-01-04,3,9,1,2011,1,4,42.416214
